tier,semantic_overall,semantic_experience,semantic_projects,semantic_skills_context,semantic_education,keyword_score,required_skill_coverage,preferred_skill_coverage,tfidf_similarity,skill_count,required_skill_count,matched_required_count,missing_required_count,experience_relevance,project_relevance,education_relevance,relevance_label
MEDIUM,0.2624538785592181,0.28075548087353314,0.33985118039321893,0.2858885844390014,0.02482795857358014,0.43346658924632847,0.5314286058505511,0.49840578059589813,0.07464134808409106,11,6,3,3,0.28075548087353314,0.33985118039321893,0.02482795857358014,39.88
LOW,0.38594948076233115,0.42343370304282735,0.4385805215969855,0.6028091229397973,0.2487841807245827,0.11813222545463334,0.1042540683657806,0.14277963982471328,0.1351192823511116,2,7,1,6,0.42343370304282735,0.4385805215969855,0.2487841807245827,27.69
HIGH,0.6267714618597924,0.7000458860421602,0.6180398497348856,0.6065409461543658,0.49496731049330395,0.7780056546671279,0.7966494185414649,0.7205254407834345,0.7795545769278103,16,9,7,2,0.7000458860421602,0.6180398497348856,0.49496731049330395,67.75
MEDIUM,0.4195244786342663,0.3892999560136045,0.4928293939202316,0.28086775037754763,0.3798671400851998,0.4138584143201637,0.4930470212286159,0.42538955713907445,0.16476145077589635,13,11,5,6,0.3892999560136045,0.4928293939202316,0.3798671400851998,39.1
LOW,0.2829121071066053,0.315300514117462,0.1544904073359999,0.2809683164049401,0.23449192387794995,0.20824234972380204,0.2667290328587781,0.11772613669488557,0.12329851334779038,6,11,3,8,0.315300514117462,0.1544904073359999,0.23449192387794995,0.0
MEDIUM,0.43024187669472586,0.29007399087656816,0.43777652135331085,0.5301424984875663,0.19251252772724903,0.4375172568219188,0.6004601408034809,0.1668353045407124,0.21937055715843878,10,11,7,4,0.29007399087656816,0.43777652135331085,0.19251252772724903,36.75
HIGH,0.886231756139488,0.934443951844008,0.8716317687274671,0.9322754769394797,0.47938028640286057,0.8189044162231078,0.9946024593402126,0.585203044900714,0.5255116581941879,16,7,7,0,0.934443951844008,0.8716317687274671,0.47938028640286057,95.27
LOW,0.265174814140304,0.2644712389814583,0.30623079902647854,0.23166691462630096,0.4085955540391677,0.09421427569979934,0.011848350028340188,0.22609373235629845,0.20943259605767767,4,6,0,6,0.2644712389814583,0.30623079902647854,0.4085955540391677,12.76
LOW,0.2028022187025877,0.18542412604509356,0.18604951253941904,0.23404466640814905,0.282080180595201,0.1680165842214361,0.22175770614337037,0.008855637686270968,0.16595416499079838,4,10,2,8,0.18542412604509356,0.18604951253941904,0.282080180595201,12.32
LOW,0.10710108328694205,0.03764560883567966,0.0,0.12605697221061804,0.06662587997820008,0.08836380575875427,0.14720147545643497,0.0,0.0002146024244664914,1,10,1,9,0.03764560883567966,0.0,0.06662587997820008,2.14
MEDIUM,0.6226446578831077,0.6111224450787336,0.6458478896017905,0.8087070412336426,0.5874952705771158,0.4008672064128817,0.5040151568069414,0.23135596302592812,0.26093459861765617,9,9,5,4,0.6111224450787336,0.6458478896017905,0.5874952705771158,38.06
MEDIUM,0.43629481298665956,0.6202619404296451,0.44355421808683343,0.5791202845246377,0.34113831136172434,0.4971917881896435,0.6944440859874172,0.2050777896964551,0.19754889328951059,12,9,6,3,0.6202619404296451,0.44355421808683343,0.34113831136172434,48.24
LOW,0.0639741633710673,0.0,0.0,0.0727329921268343,0.15728630653054965,0.135981895976061,0.19839010556902295,0.0,0.08473916317323611,5,8,2,6,0.0,0.0,0.15728630653054965,0.0
HIGH,0.8705852680544564,0.9065835353621802,0.9156503139357703,0.8797520230163666,0.6424040415038459,0.8060192105914559,0.9622087624222829,0.48810273622144673,0.6553670294689841,15,5,5,0,0.9065835353621802,0.9156503139357703,0.6424040415038459,89.52
HIGH,0.6977314724674353,0.647928260254191,0.6119953663184957,0.6694422931383437,0.3780131671900385,0.7665783070621666,0.9258237971274599,0.4199829011695273,0.6354372427589262,14,6,6,0,0.647928260254191,0.6119953663184957,0.3780131671900385,74.53
MEDIUM,0.489634793473991,0.4726960892704395,0.5295323487595689,0.321059405687616,0.33843099646770297,0.6467000523185996,0.8496271266707145,0.3764693012805345,0.30814958030032025,15,9,8,1,0.4726960892704395,0.5295323487595689,0.33843099646770297,46.97
HIGH,0.7210291291086146,0.6638390041568138,0.8259911500862077,0.6958151779177967,0.3112673168047184,0.6035292783114753,0.7985588866524803,0.10006479607388491,0.5219049355260506,12,8,6,2,0.6638390041568138,0.8259911500862077,0.3112673168047184,70.98
HIGH,0.6829611576643888,0.5121856642662403,0.7323436841037695,0.7273899759450748,0.5090119673807667,0.8287280333767914,0.9785183799446493,0.41703438070779203,0.7910506463422167,16,6,6,0,0.5121856642662403,0.7323436841037695,0.5090119673807667,70.07
LOW,0.35163686467253363,0.33076487883246564,0.41883067308315747,0.3705932957700733,0.23564998967075626,0.23346404690211564,0.3636620389919228,0.07633411753480997,0.0,4,6,2,4,0.33076487883246564,0.41883067308315747,0.23564998967075626,22.07
HIGH,0.6275657480591799,0.5810280401230001,0.5983281805300419,0.5174926609710557,0.376458912829478,0.7953069385617852,0.8417111611792378,0.8043066519523839,0.6470945573188293,17,8,7,1,0.5810280401230001,0.5983281805300419,0.376458912829478,73.84
LOW,0.08531679178325591,0.010099095069198552,0.03453173866553937,0.0,0.0759277101545666,0.19294158789188354,0.287565880854045,0.0,0.10201029689728268,3,8,2,6,0.010099095069198552,0.03453173866553937,0.0759277101545666,4.34
LOW,0.07376107011428346,0.07611495616108127,0.15606354369392422,0.0,0.08620540706015642,0.2513955067930091,0.34275464063451716,0.0846974123793787,0.14401619968211526,4,7,2,5,0.07611495616108127,0.15606354369392422,0.08620540706015642,0.0
MEDIUM,0.5631318961470331,0.4843323019290777,0.5266896685467586,0.4522165158854176,0.25319535699453555,0.4242428231779315,0.5239243449858076,0.2040845611728707,0.3453565197593638,10,9,5,4,0.4843323019290777,0.5266896685467586,0.25319535699453555,39.9
HIGH,0.5932406230955114,0.588845833799278,0.6838558087370785,0.6944038078425543,0.27309207123240065,0.8315256811599862,0.8750115646675304,0.9216242191734522,0.6109694926238879,19,8,7,1,0.588845833799278,0.6838558087370785,0.27309207123240065,76.9
HIGH,0.6747625875015516,0.6713562978179961,0.6810504839907546,0.6205168652220716,0.5255467486392299,0.7766968350075165,1.0,0.29460267213478497,0.5888815029027976,15,6,6,0,0.6713562978179961,0.6810504839907546,0.5255467486392299,78.01
LOW,0.317550657650878,0.3329443470723325,0.4081148407240122,0.13000682614778378,0.3813306901472169,0.1890433301336878,0.2450074582270808,0.2077843355745182,0.0024099404126782745,3,6,1,5,0.3329443470723325,0.4081148407240122,0.3813306901472169,15.89
LOW,0.30845151609299665,0.16723389086876872,0.3863570418303814,0.30911406888963083,0.19553787515264287,0.04414067649182521,0.02346617187381318,0.1503048668376865,0.0,1,9,0,9,0.16723389086876872,0.3863570418303814,0.19553787515264287,7.28
MEDIUM,0.590344577675266,0.5760521641541548,0.5348134927836128,0.5498163619975698,0.5405294812481526,0.4871668138862057,0.6304445453771341,0.27287400369536774,0.27162642960425837,9,5,3,2,0.5760521641541548,0.5348134927836128,0.5405294812481526,43.52
LOW,0.2128621592491266,0.4038183032150404,0.12485131495118214,0.20464919196587597,0.32883228156669486,0.23543929192335902,0.34296675683496974,0.03037879484201003,0.11791739426987582,4,8,3,5,0.4038183032150404,0.12485131495118214,0.32883228156669486,8.44
MEDIUM,0.25823371496679437,0.26904359111624093,0.2942353688405409,0.24004016195528366,0.019258511418277252,0.5461245068315204,0.6982797794277195,0.4229050075985604,0.21287818827588278,8,7,5,2,0.26904359111624093,0.2942353688405409,0.019258511418277252,37.32
MEDIUM,0.5974104974736182,0.5462502262026201,0.6486275902199189,0.5543452012446918,0.4429821043167202,0.4693611966935222,0.5287906746784298,0.5246113200185487,0.23582263941377304,6,5,3,2,0.5462502262026201,0.6486275902199189,0.4429821043167202,51.25
HIGH,0.741021201567955,0.7037597483793088,0.9309897255700695,0.6020040339569844,0.5390781589685486,0.7095162686165938,0.8097637581195465,0.5513197319234643,0.5669703368008654,11,3,2,1,0.7037597483793088,0.9309897255700695,0.5390781589685486,84.21
MEDIUM,0.4811769428166611,0.5631706782666931,0.4680606628145014,0.43470012773414246,0.10925021959948752,0.4888580159230758,0.646148607909246,0.3273663180542205,0.17847793783342059,9,8,5,3,0.5631706782666931,0.4680606628145014,0.10925021959948752,46.9
HIGH,0.5661617588676155,0.6499469817535162,0.45434686581814326,0.5131456461991944,0.5886078506139886,0.8154444630866248,0.9901883809313938,0.6695207984990881,0.43713637413985407,17,7,7,0,0.6499469817535162,0.45434686581814326,0.5886078506139886,77.59
LOW,0.19691674859158156,0.17976673981517244,0.08155844974038053,0.15559588921871492,0.22930412941279174,0.04457275748520048,0.03579988429386592,0.08104444884607215,0.03441968569833249,1,8,0,8,0.17976673981517244,0.08155844974038053,0.22930412941279174,10.37
LOW,0.06881968342227887,0.12251792435137476,0.006847534921313826,0.022659973712076183,0.0795556804063074,0.13005914112167508,0.14099030963238385,0.18928558163229553,0.03803919507892837,2,7,1,6,0.12251792435137476,0.006847534921313826,0.0795556804063074,0.0
HIGH,0.7628796293610303,0.899675145681996,0.9442911656729707,0.680422266806443,0.5410576532854501,0.6773161674450485,0.8059039746685254,0.4944788144503466,0.4743900987693197,12,6,5,1,0.899675145681996,0.9442911656729707,0.5410576532854501,71.46
HIGH,0.7842126959137632,0.710792412920362,1.0,0.7481019398366116,0.5561506513313395,0.812935309810006,0.7963727052427172,0.991218351625528,0.68434008169635,16,9,7,2,0.710792412920362,1.0,0.5561506513313395,82.72
MEDIUM,0.6254826316168033,0.6902182101650571,0.6331177546958222,0.43057257855701747,0.33949624426585917,0.597033924988726,0.6531641697399809,0.5925767383446312,0.43310037737905577,11,5,3,2,0.6902182101650571,0.6331177546958222,0.33949624426585917,68.15
HIGH,0.6992095484626764,0.7211169403273529,0.6751483816749375,0.5510366000305802,0.45687687291650053,0.744843128955647,0.873815565579598,0.6203855190904491,0.4823834289489917,16,7,6,1,0.7211169403273529,0.6751483816749375,0.45687687291650053,81.42
MEDIUM,0.4008421285958398,0.4082304516561964,0.24716885452422527,0.4390049387739564,0.28053318030479196,0.4551342169764012,0.5559540289896343,0.5421468615188928,0.06566213639421022,9,4,2,2,0.4082304516561964,0.24716885452422527,0.28053318030479196,45.91
HIGH,0.6537872924827554,0.7069355864219499,0.7283983999220449,0.6925058759988775,0.43156825889747036,0.738921845705216,0.7313848489908478,0.8038472416074256,0.6966074399461112,16,9,7,2,0.7069355864219499,0.7283983999220449,0.43156825889747036,74.6
MEDIUM,0.6370579497358902,0.5669691557976536,0.6189415829723591,0.6968397138273666,0.4516815719589389,0.3899130464280174,0.38240085969230886,0.43292325700534057,0.36943939605782,9,8,3,5,0.5669691557976536,0.6189415829723591,0.4516815719589389,38.84
LOW,0.10993078162873235,0.06294512060763004,0.1108096227109344,0.18024710384480375,0.0,0.04618175762094072,0.04276439002814731,0.0,0.10261561802026167,1,6,0,6,0.06294512060763004,0.1108096227109344,0.0,0.92
HIGH,0.7231282022743364,0.6991811696541986,0.7768973474820513,0.7611384476621771,0.4369963719745744,0.8230954966316966,0.8865078597279639,0.858748679544099,0.5972052244304917,16,5,4,1,0.6991811696541986,0.7768973474820513,0.4369963719745744,77.93
HIGH,0.8024098839841024,0.8256007220575745,0.8149885114589979,0.7856873035019089,0.6295393139288745,0.7925518674878836,0.8703377464430351,0.6971139741279788,0.6546321239823342,15,7,6,1,0.8256007220575745,0.8149885114589979,0.6295393139288745,78.13
LOW,0.017160468855849764,0.07554677197709214,0.16187363222247142,0.1311867843334742,0.0,0.23332270365869892,0.286982560586744,0.24221063499235565,0.06345520154090688,3,8,2,6,0.07554677197709214,0.16187363222247142,0.0,6.37
MEDIUM,0.4739562021493818,0.34905996837427133,0.5173848601075894,0.555917216183517,0.25345135533305047,0.2812830428552567,0.3794616127884349,0.0,0.2680303759109787,3,7,3,4,0.34905996837427133,0.5173848601075894,0.25345135533305047,28.67
HIGH,0.5924264041354768,0.548060611684241,0.678130767249846,0.6406613596358945,0.4016958767449847,0.7640574450482921,0.9495284014771882,0.4178176087226522,0.5538844120872437,16,8,8,0,0.548060611684241,0.678130767249846,0.4016958767449847,76.54
LOW,0.2509820707776118,0.29513077250011516,0.0176092803218465,0.34620652705842125,0.0,0.13107484324107505,0.12607411693326498,0.2025348034257755,0.07461706197980475,2,5,1,4,0.29513077250011516,0.0176092803218465,0.0,15.28
LOW,0.31289911009620175,0.3084909421728186,0.21750748366080708,0.2662499043119865,0.11730694295717708,0.21701677065707084,0.30394702410302343,0.17324278097628384,0.0,3,7,2,5,0.3084909421728186,0.21750748366080708,0.11730694295717708,25.08
HIGH,0.8604229104685014,0.8577593313071464,0.7674681579580944,0.8062409757477591,0.5221341532511058,0.6931414178758666,0.7980305278387595,0.6689653719460752,0.40265013391697885,12,4,3,1,0.8577593313071464,0.7674681579580944,0.5221341532511058,67.88
LOW,0.10908971113966442,0.039392425377599294,0.2691667592668767,0.11360263651323009,0.1008998986972983,0.030365579406325754,0.0,0.03460368663630781,0.11722421039532097,2,6,0,6,0.039392425377599294,0.2691667592668767,0.1008998986972983,0.0
MEDIUM,0.379673803202933,0.3928194559534863,0.3284345974544989,0.358002313037258,0.2421586530642545,0.41903017757076566,0.4398418363913049,0.4470187736994225,0.32860660498049105,9,8,4,4,0.3928194559534863,0.3284345974544989,0.2421586530642545,35.61
MEDIUM,0.4131963254608875,0.42157152785193763,0.5489232600985556,0.3059678288191912,0.3662231171281567,0.33610750968032505,0.2660243258142843,0.39345463164572475,0.48900993931304765,7,9,2,7,0.42157152785193763,0.5489232600985556,0.3662231171281567,22.89
MEDIUM,0.4197524621515973,0.35687433351708886,0.3965624129136077,0.43562295500171244,0.21710501665305407,0.342402299260825,0.42905772689729743,0.07795131248156509,0.3468870031306675,7,9,4,5,0.35687433351708886,0.3965624129136077,0.21710501665305407,32.6
LOW,0.2392010937365757,0.2635080877875807,0.23187789218311905,0.19673534748620392,0.38885602719479406,0.12108613240334037,0.14576588241757898,0.03341222888795636,0.13472078587600855,1,9,1,8,0.2635080877875807,0.23187789218311905,0.38885602719479406,13.78
HIGH,0.5889068904784279,0.6840096196267378,0.6389609362061203,0.4877435311225948,0.589953107360672,0.8493796803914981,0.9527037894692955,0.6479607768749908,0.7408262566746135,18,8,8,0,0.6840096196267378,0.6389609362061203,0.589953107360672,74.31
MEDIUM,0.5071923560788776,0.5083667672700545,0.44399344776946936,0.5175867444121635,0.3480547706790005,0.29467849835238896,0.3499788521898699,0.05563752973516283,0.3678184054571723,4,3,1,2,0.5083667672700545,0.44399344776946936,0.3480547706790005,34.88
LOW,0.15065317908461243,0.2034119162247641,0.11890007178558909,0.1597530313635039,0.17914087845123383,0.1307279200808946,0.1444933140410504,0.1996554884498404,0.02050416983148135,4,9,1,8,0.2034119162247641,0.11890007178558909,0.17914087845123383,8.89
LOW,0.12365606826893395,0.013324128161046916,0.04410925958932439,0.17649147359280892,0.1363515412151916,0.1596323561878789,0.2122707991576899,0.0,0.16134938346632488,3,6,1,5,0.013324128161046916,0.04410925958932439,0.1363515412151916,20.95
LOW,0.20537854312823206,0.2520271939808515,0.1659497616165873,0.06056147744128676,0.0834930438867402,0.08886930171282045,0.0688525710681501,0.0,0.23778879535965194,2,9,1,8,0.2520271939808515,0.1659497616165873,0.0834930438867402,0.99
HIGH,0.7964550682239333,0.7938680987283161,0.838910583265912,0.780774724396332,0.5233032586835485,0.6270806719308318,0.787446866751851,0.2544501875265744,0.5186125718720318,11,8,6,2,0.7938680987283161,0.838910583265912,0.5233032586835485,69.6
MEDIUM,0.1912790392728745,0.11806906651451442,0.223860150771712,0.22224373762453403,0.018527835851036095,0.5338063645751766,0.5737672075749602,0.5544814450720944,0.3932487550789078,10,8,5,3,0.11806906651451442,0.223860150771712,0.018527835851036095,35.2
LOW,0.2195103973142888,0.26986271780246485,0.23006030236398098,0.2850115133420842,0.16311653141577218,0.2210416168852172,0.2941626459358024,0.1870822770366639,0.035637869582014925,5,4,1,3,0.26986271780246485,0.23006030236398098,0.16311653141577218,24.7
HIGH,0.6286180502781289,0.6903679936677152,0.6062439037874975,0.5876531367325988,0.5801208212259868,0.7028773580645422,0.8162170282892952,0.49036932844903325,0.5753663770057922,17,9,7,2,0.6903679936677152,0.6062439037874975,0.5801208212259868,72.56
HIGH,0.7489383938938409,0.7282016531486342,0.7539542581527781,0.7575411282981316,0.5457666893075922,0.8403489461113701,0.9618031846066208,0.7610291363889662,0.555306040348022,17,6,6,0,0.7282016531486342,0.7539542581527781,0.5457666893075922,86.39
HIGH,0.9206525307140402,0.8787507084307413,0.9544356522440689,1.0,0.6542569629097663,0.8326565696664221,1.0,0.5743921416537047,0.5888907066784057,14,6,6,0,0.8787507084307413,0.9544356522440689,0.6542569629097663,94.48
HIGH,0.7319094834023574,0.8326386713491363,0.7243122585549436,0.705336001015237,0.7827351491095889,0.7534818150401219,0.9315390119553625,0.5061036908042905,0.4666883485302318,17,6,6,0,0.8326386713491363,0.7243122585549436,0.7827351491095889,78.28
MEDIUM,0.44237895906740776,0.5008983517026825,0.37463943163668617,0.3563331761759665,0.3320950020653448,0.5079607386485605,0.6401438927049846,0.4165064626195281,0.20286555250832067,10,9,6,3,0.5008983517026825,0.37463943163668617,0.3320950020653448,46.44
HIGH,0.830115834865203,0.8807895581473909,0.8785153049195129,0.9298927485565991,0.8623460092295144,0.6536338817570397,0.7632619116871876,0.5023246838245784,0.4760589898990572,12,6,5,1,0.8807895581473909,0.8785153049195129,0.8623460092295144,72.19
